B11,B12,B2,B3,B4,B8,NDBI,NDVI,NDWI,texture,class
4016.0,4082.0,2830.0,3186.0,3414.0,3270.0,0.10238814,-0.021543985,-0.013011153,58029.73177,3
2619.5,1797.5,1360.0,1518.0,1392.0,3727.0,-0.17450564,0.45614377,-0.42116302,20429.98872,0
6396.5,6531.0,4116.0,4782.0,5402.0,5812.0,0.04787648,0.03656144,-0.09722485,18074.53212,5
4373.0,4462.0,3620.0,3692.0,3686.0,3510.0,0.10947609,-0.024458032,0.025270758,121264.4805,3
3663.0,2999.0,1710.0,1996.2,2199.0,3598.5,0.008882462,0.24139716,-0.28639606,18415.48872,2
3797.0,2954.0,1720.0,1884.0,2010.0,2872.0,0.13870145,0.17656697,-0.2077376,28051.00391,3
2967.0,2704.0,2170.0,2310.0,2354.0,2884.0,0.014185609,0.10118366,-0.11051213,36834.88021,3
4717.0,4071.5,2754.0,3079.0,3449.0,3790.0,0.108969085,0.047105953,-0.10350852,18153.38542,5
2362.8,1656.625,1354.75,1497.666667,1408.0,3052.0,-0.12728079,0.36860988,-0.34163675,16334.37457,0
1164.0,1125.0,1640.0,1872.0,1558.0,1231.0,-0.027974948,-0.11724632,0.20657428,139.0407986,1
2726.0,1949.5,1479.75,1613.0,1555.0,3314.0,-0.09735099,0.36126515,-0.3452405,46338.46701,0
2929.5,2039.5,1533.0,1696.0,1679.0,3561.0,-0.09729605,0.3591603,-0.3547651,18992.99002,0
3837.833333,3298.25,1882.8,2282.0,2584.666667,3430.0,0.056114845,0.14054534,-0.2009804,14882.88325,2
2690.0,1805.0,1437.5,1622.5,1501.0,3673.5,-0.15455331,0.41984734,-0.3872734,14967.25998,0
4532.75,3862.25,1889.666667,2242.0,2537.0,3784.5,0.08996363,0.1973424,-0.25595286,2827.297743,2
3224.0,3043.0,1977.5,2238.0,2409.0,3232.0,-0.001239157,0.14589612,-0.18171847,96975.28038,3
4229.0,3942.0,2599.0,2806.0,3120.0,3419.0,0.10591004,0.045725647,-0.0984739,13258.05078,5
1211.0,1170.0,1766.0,1992.0,1692.0,1378.0,-0.06450367,-0.10228013,0.18219584,93.79600694,1
4521.0,4534.0,2504.0,2758.0,2968.0,3374.0,0.14528182,0.06401766,-0.10045662,54758.15625,3
2457.333333,1776.416667,1314.0,1399.5,1397.333333,2868.0,-0.07711567,0.34479526,-0.3441125,14457.19575,0
3178.0,3170.0,2104.0,2242.0,2344.0,2354.0,0.14895156,0.002128566,-0.024369016,112245.2283,3
3405.0,3196.0,2466.0,2630.0,2832.0,3122.0,0.043358356,0.04870675,-0.08553547,19445.7079,5
3980.0,3369.0,2142.0,2282.0,2482.0,3272.0,0.09762824,0.1372958,-0.17824991,70964.71181,3
1203.5,1161.5,1710.0,1911.0,1702.0,1394.0,-0.07333975,-0.09948321,0.15642965,140.5203993,1
3425.0,3199.0,2414.0,2602.0,2742.0,2992.0,0.06747702,0.043599583,-0.069717556,5574.846788,5
2623.0,1788.0,1350.0,1540.0,1386.0,3378.0,-0.12581237,0.41813603,-0.37372917,20533.52344,0
3870.0,3432.0,2532.0,2723.0,3014.0,3209.0,0.093374774,0.03133537,-0.08192852,17002.86068,5
2567.0,2359.0,1943.0,2088.0,2122.0,2592.0,-0.004845901,0.099703014,-0.10769231,17400.5191,3
4412.333333,3572.0,1945.25,2319.666667,2662.5,3759.416667,0.079899244,0.1708083,-0.23683669,19354.02908,2
4188.0,3850.5,2485.0,2791.0,3093.0,3364.0,0.10911017,0.041969955,-0.09309504,25501.19358,5
1295.5,1202.0,1460.0,1495.0,1333.5,1359.0,-0.023921642,0.009470752,0.047652416,1224.599826,1
4412.5,3739.5,1831.0,2146.0,2423.0,3696.333333,0.088319324,0.20808367,-0.26536202,33034.37543,2
1299.0,1226.0,1848.0,2040.0,1548.0,1339.0,-0.015163003,-0.072393484,0.20745783,508.2248264,1
4323.0,4135.0,2708.0,2988.0,3256.0,3554.0,0.097626,0.04375918,-0.086517885,6092.180556,5
1184.0,1122.0,1425.0,1544.0,1334.0,1250.0,-0.02711586,-0.03250774,0.10522548,13101.63889,1
6223.0,4642.0,3359.0,3845.0,4664.0,5104.0,0.098790504,0.045045044,-0.14068611,181187.7383,5
3354.5,2777.5,1735.5,2024.5,2263.5,3670.0,-0.044914227,0.2370439,-0.28896302,15463.38585,2
2972.0,2791.0,2242.0,2460.0,2582.0,3018.0,-0.007679466,0.077857144,-0.10186199,33551.51866,3
1223.0,1162.0,1614.0,1836.0,1520.0,1303.0,-0.031670626,-0.07686858,0.1697993,3904.71441,1
3297.5,2929.0,1939.0,2122.0,2157.0,2849.5,0.07288108,0.13832018,-0.14633411,78806.64236,3
3465.916667,2909.5,1779.0,2030.5,2253.0,3597.333333,-0.018605694,0.22978748,-0.2784079,4811.080295,2
1272.0,1194.0,1472.0,1568.0,1325.0,1364.0,-0.034901366,0.014503533,0.06957708,151.8055556,1
3019.5,2234.0,1438.0,1560.666667,1490.0,3370.0,-0.054855622,0.38683128,-0.3669551,14923.83898,0
4225.0,3968.0,2490.0,2742.0,2974.0,3272.0,0.12711751,0.047710534,-0.0881277,24911.34635,5
1172.5,1141.0,1390.5,1536.5,1339.0,1236.0,-0.026364958,-0.04,0.108385935,206.4644097,1
3156.5,2358.833333,1586.0,1805.5,1858.5,3414.0,-0.039190322,0.29502133,-0.30817127,37482.21745,2
1154.0,1133.0,1406.0,1524.0,1326.0,1233.0,-0.033095937,-0.036342323,0.10554951,192.3472222,1
1273.0,1202.0,1512.0,1596.0,1336.0,1376.0,-0.0388826,0.014749263,0.07402422,535.187066,1
4176.0,3542.0,2680.0,3088.0,3326.0,3552.0,0.08074534,0.03285839,-0.06987952,121552.7995,5
3570.5,2436.5,1919.0,1943.5,1890.0,1912.0,0.30250797,0.005786428,0.008170147,312.515191,1
4932.166667,3985.5,1834.166667,2122.666667,2504.0,3878.75,0.119558126,0.21538521,-0.29261148,4461.75651,2
3072.0,2960.5,2115.0,2260.0,2404.5,2531.0,0.09655542,0.025630634,-0.05656439,8249.763455,5
3398.0,2503.0,1925.0,1966.0,1888.0,2576.0,0.13759625,0.15412186,-0.13430206,13741.26997,3
4310.5,3495.333333,1874.666667,2201.0,2492.0,3929.333333,0.046259027,0.22383721,-0.28193137,18509.63759,2
4071.0,3443.0,2088.0,2372.0,2560.0,3344.0,0.09804451,0.13279133,-0.17004898,18844.17752,5
2346.25,1664.15,1335.0,1495.75,1362.0,3068.0,-0.13330562,0.3851016,-0.34450835,39103.44488,0
2596.5,1762.0,1428.0,1626.857143,1530.5,3627.0,-0.16558206,0.4064954,-0.3806999,21249.86458,0
1250.5,1183.5,1448.0,1461.0,1314.5,1282.5,-0.012633241,-0.01232191,0.06506287,28.19097222,1
5056.0,4642.0,3054.0,3334.0,3696.0,4063.5,0.108832724,0.0473613,-0.098614395,37064.69271,5
4590.0,4043.5,2867.0,3017.0,3287.0,3638.0,0.11570248,0.05068592,-0.0933133,13752.12977,5
5178.0,4299.5,2645.0,3085.0,3498.0,4050.5,0.122175865,0.07319335,-0.13530937,54131.79861,5
2521.6,1839.0,1372.0,1529.5,1468.0,3156.0,-0.111737356,0.3650519,-0.34713477,51698.83681,0
3448.5,2649.0,1718.5,2007.0,2194.0,3910.0,-0.06271659,0.28112713,-0.3216157,59322.87023,2
2625.0,1813.0,1316.0,1540.0,1423.0,3507.0,-0.14383562,0.42271805,-0.38973647,34376.17014,0
6408.0,6170.0,2844.0,3634.0,4584.0,5272.0,0.097260274,0.0698052,-0.18392095,1315.263021,5
3490.5,3038.5,2100.0,2366.0,2618.0,2905.0,0.09154875,0.05196451,-0.10225764,63952.05859,5
1278.0,1220.0,1576.0,1634.0,1461.0,1353.0,-0.028506272,-0.03837953,0.094074324,179.4587674,1
3715.0,2836.5,1863.0,1944.0,2037.0,2686.0,0.16075613,0.13741267,-0.16025917,35191.00694,3
1319.0,1244.0,1560.0,1598.0,1465.0,1396.0,-0.028360957,-0.024117442,0.06746827,13157.84462,1
2742.0,1847.0,1684.666667,1866.333333,1996.0,3927.0,-0.17768781,0.32601723,-0.3556962,65051.09635,0
2252.0,2276.5,1937.0,1962.0,1971.0,1997.0,0.06001412,0.006552419,-0.008840616,2717.490885,4
3836.5,2985.0,1633.0,1894.0,2013.0,3641.0,0.026145102,0.28793773,-0.3156278,14243.82856,2
6719.0,6388.0,2944.0,3774.0,4816.0,5596.0,0.09118961,0.07491356,-0.19445038,1491.342882,5
4633.0,4299.0,2762.0,3030.0,3390.0,3790.0,0.100083105,0.05571031,-0.11143695,50146.87153,5
4782.0,4198.5,2810.0,3086.0,3407.0,3799.0,0.11455541,0.05439911,-0.10355846,19598.29514,5
2773.333333,1892.5,1506.55,1749.75,1658.0,4074.5,-0.19001144,0.42154384,-0.3991501,31911.50911,0
3738.0,2811.0,1635.666667,1882.6,1842.0,4150.333333,-0.052271288,0.38521445,-0.3758923,54495.27257,2
3862.0,3010.0,1831.0,1928.0,2062.0,2856.0,0.14974695,0.16144775,-0.19397993,33335.63889,3
4501.5,3378.0,1675.5,1912.25,2141.0,3659.0,0.10324122,0.26172414,-0.31352928,7420.643229,2
4596.5,3678.5,1843.75,2120.0,2345.0,3869.0,0.08593704,0.24525265,-0.2920354,18935.31814,2
3127.25,2423.0,1517.75,1623.666667,1625.0,3135.0,-0.001237574,0.3172269,-0.31759596,63878.5217,0
3190.0,2877.0,1782.0,1958.0,2001.0,2688.0,0.0854032,0.14651312,-0.15712442,26160.59201,3
3275.5,2632.5,1823.5,2142.0,2269.0,3783.0,-0.07189913,0.25016522,-0.276962,30262.86285,2
1167.0,1130.0,1614.0,1833.0,1466.0,1226.0,-0.024655245,-0.089153044,0.19843087,58.87022569,1
1228.0,1173.0,1544.0,1760.0,1590.0,1358.0,-0.050270688,-0.07869742,0.1289288,55.16927083,1
4802.0,4059.0,2442.0,2830.0,3248.0,3570.0,0.14715719,0.047227927,-0.115625,36680.0447,5
4853.333333,4026.5,2163.0,2556.0,3032.666667,4090.0,0.08535222,0.14844628,-0.23081553,18644.34592,2
3427.5,3048.75,1907.5,2167.0,2312.0,3518.0,-0.01303002,0.20686106,-0.23764291,68871.08507,3
3635.2,2934.333333,1734.458333,1999.5,2142.333333,3623.0,0.001680858,0.25682238,-0.28875056,41854.7921,2
2784.0,2795.5,1958.5,2038.0,2208.0,2411.0,0.07179981,0.043948907,-0.08383907,17855.51866,4
1246.0,1180.0,1414.0,1560.0,1347.0,1306.0,-0.023510972,-0.015454203,0.08862526,9226.827257,1
2230.333333,1569.75,1358.5,1435.0,1358.666667,2787.0,-0.11094871,0.34453645,-0.32022738,46371.90365,0
3291.0,3282.0,2338.0,2664.0,3008.0,2960.0,0.052951526,-0.008042895,-0.05263158,169776.5352,3
4494.0,3581.0,2562.0,2806.0,3058.0,3304.0,0.15260324,0.038667087,-0.08150573,33661.96311,5
3575.0,3548.0,2332.0,2338.0,2396.0,2626.0,0.15303983,0.045798488,-0.058017727,215639.1719,3
4834.0,4585.5,2795.0,3149.0,3525.0,3810.0,0.11846367,0.038854804,-0.09498491,40303.35156,5
1829.0,1878.0,1672.0,1636.0,1633.0,1705.0,0.03508772,0.021569801,-0.020652499,3272.794271,4
4501.5,4063.5,2422.0,2774.0,3169.0,3387.0,0.14128162,0.033251982,-0.099496834,61466.02648,5
3652.0,3614.0,2472.0,2796.0,2968.0,3110.0,0.0801538,0.023362948,-0.05316627,34057.35547,3
4723.0,4060.0,2140.0,2594.0,2958.0,3718.0,0.11906172,0.113840625,-0.17807351,47444.18012,5
1197.0,1148.0,1715.5,1892.0,1672.5,1407.0,-0.08064516,-0.086215295,0.14701425,63.82248264,1
4614.5,4036.0,2578.0,2933.0,3331.0,3741.0,0.10454192,0.057975113,-0.12106682,72857.78212,5
4651.5,4151.5,2486.0,2874.0,3296.0,3773.0,0.10427918,0.06747772,-0.13524899,24503.65061,5
4481.5,3918.958333,2002.0,2377.333333,2765.75,3675.5,0.09881084,0.14123811,-0.21447256,17354.07595,2
1196.0,1157.5,1695.0,1840.5,1668.5,1393.5,-0.07626955,-0.08981058,0.13821892,93.84635417,1
1178.0,1130.0,1584.0,1838.0,1558.5,1272.5,-0.038563557,-0.101024374,0.18180357,187.7899306,1
3371.5,2809.5,1612.0,1881.0,1991.0,3601.0,-0.032915022,0.2879113,-0.3137541,36162.82335,2
2280.5,2475.5,1752.5,1796.5,1826.0,1857.5,0.1022233,0.008551649,-0.016694034,10898.73481,4
3284.5,2469.5,1588.0,1765.0,1832.25,3235.0,0.007592607,0.27682668,-0.294,31294.28993,2
3217.0,2966.0,1978.0,2150.0,2230.0,2926.0,0.047370993,0.13498837,-0.15287629,63887.39974,3
3979.0,3362.5,1827.0,2117.0,2399.0,3755.2,0.028936412,0.22036983,-0.27897552,12245.28472,2
5296.0,5330.5,3504.0,3876.0,4344.0,4674.0,0.06238716,0.03659348,-0.093333334,52735.17448,5
6873.0,6524.0,2952.0,3814.0,4888.0,5644.0,0.09818646,0.07178124,-0.19348699,8941.677951,5
2594.0,1794.0,1580.0,1802.666667,1723.0,3714.0,-0.17755231,0.3661946,-0.34646526,54315.39106,0
6038.0,5760.0,2780.0,3510.0,4388.0,5008.0,0.09324642,0.06598552,-0.17586288,5870.126736,5
1206.5,1153.5,1720.0,1957.0,1676.5,1419.0,-0.08093696,-0.08318527,0.15936019,84.27994792,1
3715.75,3203.0,1781.0,2082.0,2382.5,3952.0,-0.030810863,0.24777015,-0.3099105,20957.00087,2
3193.5,3046.5,2173.0,2375.0,2488.0,2832.5,0.059907068,0.064749554,-0.08785406,32685.68403,3
3963.0,3534.25,2008.25,2316.0,2586.0,3630.0,0.043856185,0.16795367,-0.2209889,23490.32856,2
2634.0,1844.0,1350.0,1538.0,1457.0,3436.0,-0.1321252,0.40445533,-0.38158423,16099.29905,0
2467.0,1764.333333,1376.0,1554.666667,1470.5,3178.666667,-0.12605537,0.36741352,-0.34309858,29139.97352,0
2554.0,1796.5,1334.833333,1467.75,1383.333333,2927.0,-0.068053275,0.35813162,-0.33204392,16362.78516,0
3921.0,3101.5,1907.0,1970.0,2070.0,2784.0,0.16957495,0.14709517,-0.17122424,37924.7092,3
1586.0,1429.0,2020.0,2570.0,2560.0,2016.0,-0.11937812,-0.11888112,0.12080244,68020.5599,1
2901.5,1971.0,1629.0,1994.25,1789.0,4428.5,-0.20832196,0.42452756,-0.37900433,72423.38325,0
3862.0,3147.5,1821.875,2149.0,2347.5,3777.0,0.011127111,0.23340681,-0.27472156,40384.31988,2
1195.0,1142.5,1755.5,1978.5,1700.0,1395.5,-0.07739819,-0.0983686,0.17279194,77.27951389,1
3535.5,2853.5,1687.5,2051.5,2414.5,3550.0,-0.002046433,0.1903764,-0.26751763,27674.19444,2
4586.0,3506.0,2736.0,3104.0,3462.0,3586.0,0.122369066,0.017593643,-0.07204783,61054.45747,5
5281.5,4554.0,3097.0,3563.0,3991.0,4474.0,0.08277382,0.057058476,-0.11335076,56824.44792,5
6544.0,6302.0,2954.0,3770.0,4712.0,5428.0,0.09321751,0.07061144,-0.18025658,2357.690104,5
2402.0,1659.333333,1410.333333,1570.75,1466.6,3284.5,-0.15519212,0.3826272,-0.35296842,40385.38802,0
5515.0,4612.0,2828.0,3272.0,3781.0,4322.0,0.12127681,0.0667654,-0.13826706,34731.40668,5
4531.875,3432.333333,1714.5,1945.5,2192.0,3650.0,0.10778397,0.24957207,-0.3046198,4562.960503,2
2939.0,2245.0,1383.0,1554.0,1590.0,3274.0,-0.0539192,0.3462171,-0.35625517,22458.44444,0
2467.0,1764.333333,1389.333333,1545.333333,1506.75,2981.5,-0.09442966,0.32858017,-0.31725636,28561.02691,0
2928.0,2023.0,1479.0,1669.0,1636.0,3786.0,-0.12779267,0.39653265,-0.38808432,25650.65104,0
3085.0,2392.0,1684.0,1929.0,2020.0,3688.0,-0.089029975,0.29222146,-0.3131565,47169.28906,2
1216.0,1157.0,1610.0,1864.0,1585.0,1322.0,-0.04176517,-0.090471275,0.17011927,2693.74783,1
3206.0,2615.0,1970.0,2166.0,2268.0,3149.0,0.008969315,0.16263615,-0.18494827,145560.2678,3
3623.5,3309.0,2468.0,2668.0,2854.0,3111.0,0.07610068,0.04308466,-0.07665686,23569.2717,5
5828.0,5559.0,2614.0,3302.0,4030.0,4828.0,0.09384385,0.090088055,-0.18769988,17312.18316,5
1210.0,1148.5,1743.0,1948.0,1698.0,1398.0,-0.07208589,-0.09689923,0.16437538,75.60373264,1
7285.0,6027.0,3376.0,4046.0,4748.0,5500.0,0.13961674,0.07338017,-0.15231511,32656.16102,5
2927.0,1900.0,1454.0,1648.0,1608.0,3788.0,-0.12822041,0.40400296,-0.3936718,64105.89714,0
3814.75,3308.0,1723.666667,2051.0,2291.0,3723.0,0.012172068,0.23811108,-0.28957394,5326.949219,2
2823.333333,1921.8,1605.0,1839.0,1747.0,4294.0,-0.20663169,0.42161894,-0.4002935,62793.92405,0
4793.5,3834.0,2010.0,2310.0,2710.0,3749.0,0.122271,0.16086082,-0.23749794,21940.63194,2
1420.5,1307.5,1654.0,1754.5,1752.0,1668.5,-0.08028488,-0.024411635,0.02512416,23929.49392,1
2578.0,1777.0,1360.0,1504.0,1373.0,3554.0,-0.15916504,0.44266286,-0.40529853,11800.05382,0
2747.0,2491.0,1803.0,1954.0,1995.0,2586.0,0.030189388,0.12901114,-0.13920705,24975.74479,3
1210.0,1169.0,1788.0,1978.0,1700.0,1396.0,-0.07137375,-0.09819122,0.17249556,82.86631944,1
3899.5,3059.0,1698.0,1937.0,2140.0,3535.0,0.04902818,0.24581498,-0.29203215,29100.86502,2
2890.0,1963.0,1470.0,1787.0,1698.0,4074.0,-0.17001723,0.4116424,-0.39020646,56462.90712,0
3247.0,2891.0,1917.0,2180.0,2092.0,3768.0,-0.07426942,0.28600684,-0.2669805,55139.86936,3
3400.166667,2688.833333,1701.5,2081.333333,2018.5,4057.0,-0.088080816,0.33552793,-0.32185718,40612.98785,2
1284.5,1209.5,1535.0,1617.0,1537.0,1420.5,-0.050277263,-0.039391376,0.06469136,4041.500868,1
3353.333333,2547.5,1452.0,1660.0,1601.75,3573.0,-0.03171471,0.38093626,-0.36556467,46047.18446,2
2540.0,1774.0,1394.0,1534.0,1472.0,3483.0,-0.1565665,0.40585268,-0.38847917,34898.03733,0
1211.0,1176.0,1764.0,1978.0,1705.0,1390.0,-0.06881969,-0.10177706,0.17458433,139.0091146,1
1187.0,1142.0,1550.0,1834.0,1450.0,1252.0,-0.026650267,-0.07327905,0.18859366,161.0677083,1
2614.0,1779.666667,1483.5,1689.5,1598.75,3678.0,-0.16910362,0.3940399,-0.37047043,23848.85026,0
2879.0,1971.0,1438.0,1644.0,1483.0,3742.0,-0.13034284,0.4323445,-0.3895284,32101.64323,0
5240.0,4986.0,2506.0,2924.0,3398.0,3996.0,0.13469034,0.08087639,-0.15491329,36972.82205,5
4748.5,3759.0,1801.0,2052.0,2356.5,3887.5,0.09969893,0.24519539,-0.30903274,11165.55382,2
6492.5,5807.5,3349.0,3998.0,4720.0,5432.0,0.08893455,0.07013396,-0.15206787,57330.00391,5
3752.0,3294.0,2402.0,2572.0,2748.0,3034.0,0.105806075,0.049463853,-0.0824117,18763.49957,5
3672.0,2916.5,1791.25,2148.0,2428.0,3769.5,-0.013102197,0.21645825,-0.27401775,20840.60113,2
1368.0,1269.0,1554.0,1714.0,1452.0,1378.0,-0.003641661,-0.02614841,0.10866753,654.8337674,1
1560.5,1438.5,1848.0,2062.0,1715.0,1565.0,-0.00143977,-0.04573171,0.13702784,21462.17405,1
2098.0,2068.0,1808.0,1868.0,1902.0,1933.0,0.04093277,0.008083442,-0.017100763,7342.146267,3
3388.0,3272.0,2196.0,2280.0,2450.0,2648.0,0.12259775,0.03883876,-0.07467532,3607.349826,5
2019.0,1911.0,1917.0,1966.0,1899.0,1974.0,0.011269722,0.019364834,-0.002030457,47490.11285,3
3390.0,2355.0,1931.5,1945.0,1900.0,1971.0,0.26468942,0.018341513,-0.006639428,16121.22526,1
1217.0,1153.0,1762.5,1957.5,1697.5,1390.5,-0.06653883,-0.0994171,0.16935484,78.80946181,1
2711.0,1850.5,1594.0,1786.0,1766.0,3398.5,-0.112529665,0.3161003,-0.31102324,49309.93142,0
5102.0,4955.0,3012.0,3540.0,4060.0,4372.0,0.07705299,0.037001897,-0.10515673,19316.15278,5
2709.0,1809.0,1398.0,1644.0,1460.0,3743.0,-0.16026038,0.4387853,-0.38964173,28024.69618,0
3464.0,2860.0,2592.0,2814.0,3082.0,3172.0,0.04400241,0.01439079,-0.059806213,70985.88194,4
4472.0,4179.0,2720.0,2950.0,3312.0,3648.0,0.10147783,0.048275862,-0.10578963,13216.05078,5
3885.0,3524.0,2630.0,2806.0,3012.0,3332.0,0.07662464,0.050441362,-0.08569567,15814.01128,5
4753.5,4191.5,2861.0,3104.0,3333.0,3685.5,0.12655528,0.05022441,-0.08564696,38763.53819,5
1233.0,1174.0,1560.0,1772.0,1585.0,1353.0,-0.046403714,-0.078965284,0.13408,133.4253472,1
1510.0,1456.0,1995.0,2453.0,2909.0,2296.0,-0.20651603,-0.11777137,0.033059593,2199.773003,1
1244.0,1192.0,1889.0,2072.0,1490.0,1285.0,-0.016211942,-0.07387388,0.23443551,190.4361979,1
2829.0,2033.0,1307.0,1451.0,1438.0,3174.0,-0.057471264,0.37640938,-0.37254053,13667.08116,0
2647.5,1750.5,1381.5,1648.0,1438.0,3835.5,-0.18324849,0.45463166,-0.39892405,20875.44227,0
2885.0,2729.0,1982.0,1928.0,1980.0,2436.0,0.08438264,0.10326087,-0.11640697,32148.86892,3
3383.0,3019.5,2476.0,2728.0,2920.0,3341.5,0.006171463,0.06731614,-0.101079166,90158.06076,3
5755.0,5142.5,2948.0,3420.0,4052.0,4548.0,0.117150344,0.05767442,-0.14156626,20291.45877,5
2452.0,1774.0,1376.0,1488.0,1537.0,2832.0,-0.07191522,0.2964065,-0.31111112,100371.2483,0
4204.5,3798.5,2497.0,2885.0,3275.0,3655.5,0.06984733,0.054902244,-0.11780445,86584.24002,5
3980.5,3546.5,2342.0,2612.0,2802.0,3159.5,0.114985995,0.05996813,-0.094862685,72813.54557,5
4095.833333,3045.8,1771.0,1992.416667,2252.0,3803.75,0.036974523,0.25624406,-0.3125054,33573.08811,2
2008.0,1965.5,1845.5,1867.0,1871.0,1874.5,0.034385063,0.000934,-0.002004544,18689.09288,3
2488.0,1828.0,1313.0,1472.0,1430.0,3182.0,-0.12239859,0.37987858,-0.36742586,72007.16493,0
4780.0,4187.0,2765.0,3242.0,3625.0,4128.0,0.07319263,0.06487811,-0.1202171,55176.03299,5
5015.0,4820.0,3050.0,3450.0,3954.0,4254.0,0.08210163,0.036549706,-0.10436137,25288.08116,5
1194.0,1149.0,1690.0,1826.0,1651.0,1389.0,-0.07549361,-0.08618421,0.13592535,152.4032118,1
4006.0,3030.8,1663.75,1879.916667,1936.25,3876.25,0.016461035,0.33376345,-0.34681645,50722.70964,2
4638.4,3946.0,1948.0,2300.0,2668.0,3759.166667,0.10470097,0.16977413,-0.2408197,26227.60243,2
5247.0,4246.0,3190.0,3688.0,4168.0,4672.0,0.05796955,0.057013575,-0.11770335,69002.63151,5
4971.0,4076.5,2640.0,3011.0,3344.0,3791.5,0.1346077,0.0627146,-0.11473723,12418.76823,5
6211.0,5987.0,2825.0,3593.0,4546.0,5254.0,0.08347143,0.0722449,-0.18774725,2262.128472,5
4946.5,4076.5,2993.0,3390.0,3810.0,4220.0,0.07925598,0.05105853,-0.109067015,118602.8129,5
3879.0,3292.0,1849.0,2132.0,2389.0,3552.166667,0.04398143,0.19578086,-0.24984607,5955.889323,2
6748.0,6430.0,2918.0,3742.0,4792.0,5548.0,0.09759271,0.07311412,-0.19440259,2096.305556,5
2953.333333,2037.5,1622.5,1816.75,1809.0,3545.333333,-0.09109561,0.32428563,-0.3223716,22845.93012,0
2265.0,1596.0,1334.0,1460.75,1387.0,3021.0,-0.1430193,0.37068966,-0.3481341,18907.72743,0
1974.5,1877.0,1910.5,1942.5,1930.0,2064.0,-0.022161694,0.033550326,-0.03032572,198040.0525,3
3034.0,2300.0,1457.666667,1593.5,1674.5,2876.5,0.026647491,0.26411778,-0.28702462,49249.72352,0
2852.0,2747.0,2278.0,2352.0,2424.0,2476.0,0.07057057,0.010612245,-0.025683513,109622.3811,3
4682.0,3622.0,2614.0,2946.0,3332.0,3626.0,0.1271064,0.04225352,-0.10346926,23010.96267,5
2645.0,1830.0,1610.666667,1925.333333,1749.666667,4284.0,-0.23654208,0.42003205,-0.3798583,107584.9996,0
2715.5,2035.875,1448.25,1581.0,1694.5,2898.0,-0.03251091,0.2620577,-0.29403886,39763.41059,0
5263.5,4946.5,2591.0,2952.0,3479.0,3978.5,0.13903917,0.06697955,-0.14811341,28721.96918,5
1211.0,1154.5,1751.5,1956.0,1699.5,1394.0,-0.07024952,-0.09875546,0.16776119,92.59982639,1
4749.0,3814.0,2824.0,3182.0,3548.0,4000.0,0.085609786,0.059883412,-0.11389585,31542.36719,5
3125.666667,2459.333333,1629.0,1868.5,2002.75,3632.0,-0.07492724,0.28914326,-0.32060722,22902.48872,2
4127.5,3587.0,2453.0,2713.0,3002.0,3372.0,0.10074005,0.058048323,-0.1082991,13243.88151,5
3671.5,3245.5,1869.5,2096.0,2276.0,3218.0,0.06582481,0.17145978,-0.21114038,29802.85894,3
2428.0,1779.0,1349.0,1473.0,1380.0,3366.0,-0.16189161,0.41845766,-0.39119652,17394.16406,0
6026.0,5711.0,2674.0,3416.0,4272.0,5123.0,0.08099381,0.0905801,-0.19990632,21368.5026,5
2185.5,2144.5,1868.5,1936.5,1992.0,2042.0,0.033944413,0.012394645,-0.02651753,19986.30035,3
4750.0,3807.5,1891.333333,2180.0,2440.0,3993.0,0.086583555,0.24141148,-0.29369837,9454.948351,2
3660.5,2726.0,1975.0,2003.0,1977.0,2519.0,0.18472369,0.1205516,-0.1141088,24978.32682,3
3124.5,3170.0,1983.0,2207.0,2318.0,3121.0,0.00056,0.14763743,-0.17154655,57482.48177,3
2691.5,2324.5,1878.5,2008.0,2026.0,2649.0,0.007958056,0.13326204,-0.13764226,25570.78993,3
3002.0,2515.0,1908.0,2036.0,2028.0,3487.0,-0.07474187,0.26455122,-0.26271954,62461.80556,3
3716.0,3076.5,1766.5,2058.666667,2325.0,3843.0,-0.016801164,0.24610895,-0.30234396,8474.138021,2
1414.0,1304.0,1623.0,1669.0,1542.0,1510.0,-0.032831736,-0.010484928,0.05001573,107511.1823,1
3432.5,2526.0,1939.5,1961.5,1924.0,2521.0,0.15310322,0.1343082,-0.12481874,9653.539062,3
4739.5,3751.5,1899.0,2164.0,2439.0,3934.666667,0.09278509,0.23466346,-0.2903367,6250.528212,2
5973.0,5674.0,2568.0,3310.0,4074.0,5076.0,0.08118382,0.109508194,-0.21058908,15207.85286,5
1279.5,1216.0,1570.0,1628.5,1470.5,1381.5,-0.038331453,-0.031206172,0.0820598,154.9461806,1
2874.0,2639.0,1878.0,2050.0,2246.0,2904.0,-0.005192108,0.127767,-0.17238595,40021.21181,3
3660.5,3015.0,1693.5,1980.0,2178.666667,3424.0,0.033382736,0.22227511,-0.26720947,29112.80339,2
4180.75,3189.0,1734.75,1975.0,2152.0,3743.5,0.055178724,0.26995167,-0.3092594,35373.42101,2
1173.0,1128.0,1597.5,1837.0,1552.5,1244.0,-0.029375259,-0.11031647,0.19246998,121.1662326,1
5867.5,5818.5,3559.0,4052.0,4512.0,4879.5,0.09193263,0.03913113,-0.09264961,56070.72135,5
3779.0,2977.666667,1740.25,2022.625,2356.0,3726.0,0.007061959,0.22525485,-0.29630998,8986.132813,2
2448.0,1705.0,1286.0,1479.0,1369.0,3262.0,-0.14255692,0.408767,-0.376081,15317.11892,0
